"","plot","year","integrated_ndvi","annual_mean","annual_median","winter_spring_mean","winter_spring_median","winter_spring_max","winter_spring_integrated","summer_mean","summer_median","summer_max","summer_integrated","n_winter_spring","n_summer","n_total"
"298","MM2",2002,198.961048730904,0.545098763646313,0.562684885347675,0.52825323336885,0.534549702947628,0.591192043341127,79.7662382386963,0.534557262558264,0.5630432243,0.68515248109255,49.1792681553603,151,92,365
"299","MM2",2003,151.854265032337,0.416039082280376,0.395318183878133,0.445848032996591,0.406840070350041,0.587953949566162,67.3230529824853,0.310464993141899,0.302712419864869,0.364211606769589,28.5627793690547,151,92,365
"300","MM2",2004,156.5355213846,0.427692681378688,0.427765246438316,0.471598823285283,0.479922210532959,0.584001762451035,71.6830211393631,0.324093294962537,0.317144070597649,0.417126359036083,29.8165831365534,152,92,366
"301","MM2",2005,143.062798999308,0.391952873970707,0.381301615971783,0.446186151878912,0.452555491882428,0.500244435193543,67.3741089337157,0.322971244690422,0.325145128754542,0.328180291149597,29.7133545115188,151,92,365
"302","MM2",2006,148.630253540896,0.407206174084645,0.426610518018416,0.437977371836612,0.428988753231015,0.467555334405712,66.1345831473284,0.340770097807232,0.335830477376824,0.413058130302804,31.3508489982654,151,92,365
"303","MM2",2007,151.319004817222,0.414572615937596,0.417640947620339,0.439045824846623,0.442284294438271,0.469787457180415,66.2959195518401,0.36035173703793,0.357159796289847,0.392326940054563,33.1523598074896,151,92,365
"304","MM2",2008,153.958399126754,0.420651363734302,0.404684012891601,0.440643562987002,0.456935029142971,0.465600059755016,66.9778215740243,0.36784629108377,0.364546056681843,0.396730283954787,33.8418587797068,152,92,366
"305","MM2",2009,150.462903256818,0.412227132210459,0.427745970800615,0.442628561763321,0.431617493111178,0.497451650261322,66.8369128262614,0.327026688937824,0.323690325475342,0.353504816133732,30.0864553822798,151,92,365
"306","MM2",2010,172.396585364518,0.472319411957583,0.475251057869028,0.492677983072171,0.475251057869028,0.640743165013182,74.3943754438978,0.4066682568169,0.377229393641032,0.524875982503851,37.4134796271548,151,92,365
"307","MM2",2011,166.150212158144,0.455206060707244,0.452154952507206,0.455887175162825,0.45571549288126,0.504525256634683,68.8389634495866,0.384233928430533,0.365031431936125,0.447532196444287,35.349521415609,151,92,365
"308","MM2",2012,172.459501763955,0.471200824491679,0.455411971122464,0.452576303007401,0.441099130501931,0.592007993234926,68.7915980571249,0.44478170660364,0.443419562939967,0.459613069074504,40.9199170075348,152,92,366
"309","MM2",2013,176.171341106855,0.48266120851193,0.513188810029015,0.531824484652779,0.525204056324814,0.567981664145187,80.3054971825697,0.37360635482157,0.369569603491727,0.424737947443794,34.3717846435844,151,92,365
"310","MM2",2014,162.215966224454,0.44442730472453,0.432731288757903,0.473975178664049,0.462174348990251,0.56640849910816,71.5702519782714,0.370873843122879,0.372005777438935,0.397818846455393,34.1203935673048,151,92,365
"311","MM2",2015,152.725323999542,0.418425545204225,0.383589849442683,0.474258761642311,0.458668876771371,0.560717156367406,71.6130730079889,0.344857301082996,0.334184259779481,0.386218845822936,31.7268716996356,151,92,365
"312","MM2",2016,161.503472717192,0.441266318899431,0.435874191384783,0.473446923410978,0.465070735709862,0.550598870524967,71.9639323584688,0.360392095148914,0.365734666106373,0.391254441444295,33.1560727537001,152,92,366
"313","MM2",2017,160.463539247019,0.439626134923341,0.453795456979023,0.470510134195937,0.470830356731173,0.544034308757701,71.0470302635866,0.365262984903204,0.363968474826392,0.397766988119714,33.6041946110947,151,92,365
"314","MM2",2018,164.72354245852,0.451297376598685,0.453369022449222,0.457354794058835,0.46571128911389,0.54218257854417,69.060573902884,0.42401744031904,0.422762281579962,0.454577286298587,39.0096045093516,151,92,365
"315","MM2",2019,158.461428030142,0.434140898712718,0.426081847523102,0.471030889929987,0.443615904667479,0.576729587945075,71.125664379428,0.363430674836511,0.359858239057222,0.385624189195323,33.435622084959,151,92,365
"316","MM2",2020,167.356284359643,0.457257607540008,0.45347411152391,0.473498376241328,0.474192672514851,0.531690585475787,71.9717531886818,0.397087738912605,0.395984952664453,0.436409859149153,36.5320719799596,152,92,366
"317","MM2",2021,183.251053773047,0.502057681569991,0.446775343225584,0.596439339416375,0.609806742733583,0.783780441485835,90.0623402518727,0.399764720005936,0.397578243953691,0.445639901398199,36.7783542405461,151,92,365
"318","MM2",2022,171.357707354257,0.469473170833581,0.444507498198786,0.464264280623328,0.462411501500166,0.53367385542516,70.1039063741224,0.384740075402855,0.38233038568633,0.411029104845526,35.3960869370626,151,92,365
"319","MM2",2023,165.763991428756,0.454147921722618,0.418898953453215,0.502777914436067,0.476170760733077,0.784916913074041,75.9194650798461,0.385173184183277,0.389540843418606,0.405577213311719,35.4359329448615,151,92,365
"320","MM2",2024,165.87516517697,0.455701003233435,0.455075797527198,0.462392185095132,0.457047453147307,0.547265327721213,70.28361213446,0.405988877693665,0.396223513979894,0.456178066925418,37.3509767478172,152,92,364
"321","MM3",1985,118.315128797879,0.391771949661852,0.348837787003084,0.348811172063842,0.348798974829065,0.348913635408377,30.6953831416181,0.350040867770475,0.347793460159716,0.396807021382455,32.2037598348837,88,92,302
"322","MM3",1986,142.232177416736,0.389677198402016,0.379698972673831,0.433305815420316,0.437306650712249,0.516291805441604,65.4291781284677,0.362970422961003,0.362269194509011,0.380145027375315,33.3932789124123,151,92,365
"323","MM3",1987,144.358133149765,0.39550173465689,0.358063818918609,0.355031773507655,0.356360558269782,0.359115921281358,53.609797799656,0.375806670648049,0.345345600383864,0.47791364379462,34.5742136996205,151,92,365
"324","MM3",1988,157.382908803352,0.430007947550142,0.398506032586737,0.447749804443335,0.415918203647603,0.543336586192188,68.0579702753869,0.36928386869185,0.368250482355179,0.392844430570701,33.9741159196502,152,92,366
"325","MM3",1989,168.116961608892,0.460594415366827,0.450349451891272,0.477746521006162,0.486917809577904,0.528776802162463,72.1397246719304,0.470396054378234,0.484524144343531,0.499328315738118,43.2764370027975,151,92,365
"326","MM3",1990,158.059439289833,0.433039559698173,0.434649513864105,0.453059456332364,0.456484836905881,0.474967829201021,68.411977906187,0.412479508469053,0.411180057623021,0.429355415207105,37.9481147791529,151,92,365
"327","MM3",1991,155.908669819596,0.427147040601632,0.421741808964502,0.42521767141388,0.423264149878039,0.44539395158774,64.2078683834958,0.368156128286154,0.364332730322741,0.444255354419468,33.8703638023262,151,92,365
"328","MM3",1992,167.01666434638,0.456329684006502,0.42626131291029,0.45340791647972,0.44637464124811,0.527448999315337,68.9180033049174,0.396126426516386,0.39321470004429,0.442531453371273,36.4436312395076,152,92,366
"329","MM3",1993,170.422957285236,0.466912211740372,0.46329580575421,0.499234515202535,0.467191135532172,0.584689763483169,75.3844117955827,0.394736777123438,0.388466122017216,0.450787538060701,36.3157834953563,151,92,365
"330","MM3",1994,164.612387299146,0.450992841915468,0.446357597439647,0.504528556430027,0.502173154916277,0.528929871390382,76.1838120209341,0.386924119530135,0.380291827115454,0.412543425089937,35.5970189967724,151,92,365
"331","MM3",1995,154.191673734567,0.42244294173854,0.429349363397783,0.488207384214042,0.504417786966115,0.52881577389558,73.7193150163204,0.32369635291639,0.322726857533655,0.376076701425401,29.7800644683079,151,92,365
"332","MM3",1996,171.398767053563,0.468302642222849,0.470462359299662,0.489917577197696,0.487156908142517,0.534706440833925,74.4674717340497,0.394659530565063,0.38936673377842,0.456022251205859,36.3086768119858,152,92,366
"333","MM3",1997,162.155241709398,0.444260936190132,0.429505330004695,0.46166263528676,0.423523097507561,0.565227826414134,69.7110579283008,0.414052038975216,0.41534597089054,0.441912698480583,38.0927875857199,151,92,365
"334","MM3",1998,167.030733281746,0.457618447347249,0.459899966603439,0.461909697769091,0.461268452605853,0.466538466019969,69.7483643631328,0.407715541098017,0.405291774314345,0.429340516991415,37.5098297810176,151,92,365
"335","MM3",1999,176.859203281631,0.484545762415427,0.472776462863858,0.519885045419364,0.542398570620848,0.57209212911593,78.502641858324,0.417274742443373,0.417440767347925,0.445659919339139,38.3892763047903,151,92,365
"336","MM3",2000,185.301941950276,0.506289458880536,0.492626975518484,0.507832903443181,0.501936383235471,0.567021092420472,77.1906013233635,0.455383485564856,0.45550020260967,0.480090677200779,41.8952806719668,152,92,366
"337","MM3",2001,187.588519872128,0.513941150334597,0.528689441999975,0.570501869029227,0.580174021493947,0.610341391866281,86.1457822234132,0.426323883959734,0.436874673125877,0.480714962896045,39.2217973242955,151,92,365
"338","MM3",2002,184.355809087666,0.505084408459359,0.53088387462362,0.532613084473865,0.542514219367546,0.563519569684808,80.4245757555535,0.433551986724232,0.416611341220301,0.528392376653957,39.8867827786294,151,92,365
"339","MM3",2003,174.87157961923,0.479100218134878,0.474777297096263,0.526367365658958,0.508581479795225,0.613242481255824,79.4814722145026,0.36748517375016,0.362853902926375,0.408549769421359,33.8086359850147,151,92,365
"340","MM3",2004,179.817926762468,0.491305810826415,0.484992219501355,0.535752355507384,0.56247822238779,0.619622935646887,81.4343580371224,0.38710388791741,0.375252054460836,0.486598886311145,35.6135576884017,152,92,366
"341","MM3",2005,151.474225089184,0.414997876956669,0.407738307475565,0.477776443046776,0.480360402745544,0.534417931267868,72.1442429000632,0.33043995010736,0.326331090271527,0.357989564016577,30.4004754098771,151,92,365
"342","MM3",2006,152.115590429935,0.416755042273795,0.418224064400593,0.431457956568727,0.417740343568075,0.465894724709119,65.1501514418778,0.368170666069563,0.364843869058218,0.426018790220957,33.8717012783998,151,92,365
"343","MM3",2007,164.68202542359,0.451183631297506,0.462489898172682,0.464146398431947,0.465013618800832,0.476805832127309,70.086106163224,0.383763783677222,0.382955735483663,0.442113769081865,35.3062680983045,151,92,365
"344","MM3",2008,176.553449021571,0.482386472736534,0.516934366643178,0.520725658579477,0.519477702884789,0.528618057301926,79.1503001040804,0.411530633998895,0.403551771876399,0.522095362330541,37.8608183278983,152,92,366
"345","MM3",2009,160.075310909497,0.438562495642458,0.46670991207607,0.493118140569886,0.489985001284938,0.523652395096028,74.4608392260527,0.346005150486648,0.340325981090024,0.385920949399828,31.8324738447716,151,92,365
"346","MM3",2010,184.969978306973,0.50676706385472,0.514145733900449,0.516624218241969,0.515470748432555,0.645288897653956,78.0102569545374,0.441815733177726,0.428654490490232,0.557039367890113,40.6470474523508,151,92,365
"347","MM3",2011,172.157590353309,0.471664631104955,0.480799363621976,0.503190165061237,0.512630072972487,0.538813637826631,75.9817149242468,0.391835029987898,0.375949455236754,0.466400650786706,36.0488227588866,151,92,365
"348","MM3",2012,173.783523706025,0.474818370781489,0.439944984454172,0.460753446614532,0.444210213003458,0.558465625357838,70.0345238854088,0.428295358793925,0.429674116992869,0.445980337468731,39.4031730090411,152,92,366
"349","MM3",2013,178.345793375363,0.488618611987297,0.524870109544722,0.562371884279475,0.551808950443097,0.605588062981067,84.9181545262008,0.367901055113039,0.369683531486452,0.408828771752226,33.8468970703996,151,92,365
"350","MM3",2014,162.344937499595,0.444780650683822,0.432539129015505,0.46503410013611,0.454490376133492,0.541943105292391,70.2201491205526,0.385911823310353,0.392200439451143,0.413307204922551,35.5038877445525,151,92,365
"351","MM3",2015,164.422477370502,0.450472540741101,0.434526569833721,0.48089320415981,0.460830224860267,0.570380697252065,72.6148738281313,0.374731969399476,0.373157244247009,0.421736928237718,34.4753411847517,151,92,365
"352","MM3",2016,165.198347891444,0.451361606260776,0.447179507867463,0.475027004159173,0.461353802800517,0.53716000832889,72.2041046321942,0.367952470470856,0.365661741005045,0.424173360183583,33.8516272833188,152,92,366
"353","MM3",2017,154.494603624019,0.423272886641147,0.440543686835242,0.464749923754074,0.454146126584486,0.549991268626579,70.1772384868652,0.358150424271551,0.361277581956955,0.396854611395881,32.9498390329827,151,92,365
"354","MM3",2018,154.709953700023,0.423862886849379,0.422793996272122,0.426678761943468,0.429422281970182,0.489576482701563,64.4284930534637,0.397701330894748,0.399056924194983,0.426398576773006,36.5885224423168,151,92,365
"355","MM3",2019,149.232132161543,0.408855156606968,0.40658170184266,0.442128926898583,0.424778489754888,0.524389891633799,66.761467961686,0.341672570039326,0.338929699966435,0.358148441097042,31.433876443618,151,92,365
"356","MM3",2020,164.952423552434,0.450689681837251,0.441435400027262,0.453585249568831,0.45484741162516,0.494448802356036,68.9449579344622,0.375680395423819,0.396313976824809,0.427713495185706,34.5625963789914,152,92,366
"357","MM3",2021,174.622611313072,0.478418113186498,0.436874124250613,0.571589135212997,0.566902125731716,0.701616010768824,86.3099594171625,0.368578596303043,0.352462460478917,0.426538508160778,33.9092308598799,151,92,365
"358","MM3",2022,162.707621680014,0.445774305972641,0.404658305810794,0.40228256345394,0.412837169184846,0.488627614995098,60.7446670815449,0.400709384602156,0.370384477021352,0.502605935297444,36.8652633833983,151,92,365
"359","MM3",2023,157.367304752743,0.431143300692446,0.390715149931514,0.491015964361205,0.448537587346258,0.884397607820636,74.1434106185419,0.363054035653027,0.367379741317419,0.407164628677533,33.4009712800785,151,92,365
"360","MM3",2024,150.668130524538,0.413923435506973,0.401034398631757,0.421475114659654,0.415469336320421,0.50712000072139,64.0642174282674,0.364224304467441,0.363712403581745,0.401331676900434,33.5086360110046,152,92,364
"361","MM4",1985,112.184587237263,0.371472143169746,0.332336772005224,0.332085103364426,0.332092896952464,0.332161272106953,29.2234890960695,0.329878222124983,0.33189808402102,0.347209991918572,30.3487964354984,88,92,302
"362","MM4",1986,138.789056760144,0.380243991123682,0.375750954740138,0.414066595644092,0.429306440919546,0.512071431375153,62.524055942258,0.373172280241314,0.373968975085879,0.403460752883422,34.3318497822009,151,92,365
"363","MM4",1987,139.093774958288,0.381078835502158,0.361870523500139,0.347259232423395,0.348819814538985,0.362414930338556,52.4361440959326,0.372491333044491,0.364329219110517,0.423526449205418,34.2692026400932,151,92,365
"364","MM4",1988,153.505315564167,0.419413430503187,0.393142552176554,0.438012840223675,0.418453567711483,0.526730639324843,66.5779517139986,0.356881385584633,0.358101047149546,0.367041455012022,32.8330874737862,152,92,366
"365","MM4",1989,171.015405256298,0.468535356866571,0.458931965400066,0.492947198515752,0.502073326253841,0.532404612103876,74.4350269758786,0.464596311263022,0.471140218161195,0.485832013545188,42.742860636198,151,92,365
"366","MM4",1990,153.156883307832,0.419607899473512,0.401246656153459,0.464595274386874,0.476140097300755,0.496552616128726,70.153886432418,0.37708653529458,0.374522278951764,0.396517524065199,34.6919612471013,151,92,365
"367","MM4",1991,156.005198822085,0.42741150362215,0.408360775547334,0.413939992735011,0.405990154924698,0.441844643027009,62.5049389029867,0.384315943499076,0.372880460201123,0.473204854724686,35.357066801915,151,92,365
"368","MM4",1992,163.252621042635,0.446045412684794,0.41730058512607,0.426111376925147,0.422270731356991,0.486596575778439,64.7689292926223,0.402997576254758,0.403477803628234,0.452064697913121,37.0757770154377,152,92,366
"369","MM4",1993,165.108057267662,0.452350841829212,0.451457061524078,0.491332625875301,0.466083064637604,0.580324838267823,74.1912265071704,0.376777855372074,0.374728659115357,0.414531631721396,34.6635626942308,151,92,365
"370","MM4",1994,170.431861773218,0.466936607597857,0.476214074066707,0.503769088801089,0.498486963985411,0.538968511100777,76.0691324089644,0.405158386605181,0.399697340713805,0.458719109339343,37.2745715676767,151,92,365
"371","MM4",1995,160.454170659306,0.439600467559743,0.4680691167331,0.453664884964557,0.469775023751599,0.489967879029835,68.503397629648,0.382388352438355,0.360962351650832,0.465631098332321,35.1797284243286,151,92,365
"372","MM4",1996,179.005643731031,0.489086458281505,0.508118916412534,0.515731300165311,0.514446187586947,0.532557720996421,78.3911576251273,0.4140470789991,0.405139677707549,0.481100823142906,38.0923312679172,152,92,366
"373","MM4",1997,163.682750655514,0.448445892206887,0.440305634964366,0.459964424932181,0.416904402762053,0.569650508998736,69.4546281647594,0.420912397728061,0.414405553923167,0.460084938213862,38.7239405909816,151,92,365
"374","MM4",1998,169.710625053545,0.464960616585056,0.470058868961207,0.474728316575883,0.472654511454409,0.483588041811425,71.6839758029583,0.419572015437927,0.416145793277077,0.453137407738761,38.6006254202893,151,92,365
"375","MM4",1999,173.483129777445,0.475296245965604,0.472489920213801,0.498295579484915,0.519408028441859,0.529071457078232,75.2426325022222,0.413849981375546,0.412880647112204,0.455172100531579,38.0741982865502,151,92,365
"376","MM4",2000,184.537368999596,0.50420046174753,0.490743042294244,0.500147526340322,0.494891140668527,0.569307143361442,76.022424003729,0.45797985425751,0.454363949232014,0.492573348552075,42.1341465916909,152,92,366
"377","MM4",2001,187.019519230099,0.512382244466026,0.523467529414498,0.566239545549271,0.574732730677746,0.603952677992306,85.5021713779399,0.42018554319308,0.41885481333459,0.481602284790389,38.6570699737633,151,92,365
"378","MM4",2002,180.236650617304,0.493799042787135,0.49960069740078,0.535964878414207,0.565424399020021,0.57766685050571,80.9306966405453,0.437347726759565,0.430454146491858,0.511974850814695,40.23599086188,151,92,365
"379","MM4",2003,165.91052635322,0.454549387269096,0.453753469493592,0.472581460540524,0.464048816364003,0.51160884804744,71.3598005416191,0.355631144099365,0.346269908416398,0.408002868357501,32.7180652571416,151,92,365
"380","MM4",2004,173.147707584071,0.473081168262489,0.476770718572515,0.498852507950513,0.492363497537183,0.676829444372165,75.8255812084779,0.360947098076168,0.354817232871156,0.482234817487028,33.2071330230075,152,92,366
"381","MM4",2005,145.742734616233,0.399295163332145,0.372906995651206,0.471866192772036,0.454010075783206,0.6032973256278,71.2517951085774,0.318491254858448,0.320858065022563,0.325271286052654,29.3011954469773,151,92,365
"382","MM4",2006,152.946791334057,0.419032305024813,0.433339981311975,0.442289819264042,0.434199363095216,0.467687214501906,66.7857627088703,0.359811880801868,0.356677991144258,0.419069048421144,33.1026930337719,151,92,365
"383","MM4",2007,163.046378175788,0.446702405961062,0.449878702699955,0.463020665753473,0.461081674970926,0.486647721801296,69.9161205287744,0.378778007400287,0.373002319334368,0.416691653436666,34.8475766808264,151,92,365
"384","MM4",2008,163.230417235965,0.445984746546354,0.424020205854699,0.472903812253942,0.486881629386414,0.522680699706037,71.8813794625991,0.383644294116604,0.386096455676023,0.418845652015156,35.2952750587275,152,92,366
"385","MM4",2009,159.265642413822,0.436344225791292,0.448986684952157,0.488631370140461,0.498783620434251,0.530449005080872,73.7833368912096,0.364364948081896,0.362678704468066,0.387040061197834,33.5215752235344,151,92,365
"386","MM4",2010,165.572109118679,0.453622216763506,0.45295258696052,0.479340092728491,0.488404065374458,0.57969983992943,72.380354002002,0.394491594564263,0.37337942990905,0.500965744559099,36.2932266999122,151,92,365
"387","MM4",2011,165.542821236708,0.453541975990981,0.454044545680564,0.478019882138827,0.479290008253795,0.530168969098934,72.1810022029628,0.376950434938346,0.380073424730616,0.408462084286224,34.6794400143278,151,92,365
"388","MM4",2012,159.027097757071,0.434500267095823,0.436479645350447,0.452203086079872,0.451116767087165,0.554076292159072,68.7348690841405,0.369101671708113,0.373298631261388,0.381663048182562,33.9573537971464,152,92,366
"389","MM4",2013,165.031528206487,0.452141173168456,0.469462955603783,0.493411246802105,0.485530974106084,0.537072148965539,74.5050982671179,0.35839275581188,0.3584622995866,0.390466777332765,32.972133534693,151,92,365
"390","MM4",2014,156.4559529993,0.428646446573425,0.419269631459318,0.467824248254412,0.456800553394224,0.537217350657962,70.6414614864163,0.353772938240086,0.360925086875017,0.369773721905779,32.5471103180879,151,92,365
"391","MM4",2015,152.536021694151,0.417906908751099,0.40884394225421,0.450158824751657,0.441881979910206,0.522782335468528,67.9739825375001,0.362194078628747,0.362537138255543,0.383310524828709,33.3218552338447,151,92,365
"392","MM4",2016,160.323076811711,0.438041193474621,0.427068401778227,0.459075727585025,0.431858977984706,0.530764719572688,69.7795105929238,0.350819170189844,0.347449522605165,0.388480471505577,32.2753636574657,152,92,366
"393","MM4",2017,149.148053562396,0.408624804280537,0.428612513298883,0.462911496362243,0.463809997788404,0.536348524111338,69.8996359506987,0.334467778021559,0.325542252370671,0.369897396588876,30.7710355779834,151,92,365
"394","MM4",2018,151.536059820347,0.415167287179034,0.403534236549832,0.437185596329734,0.450283956263854,0.474780161463726,66.0150250457899,0.377666990038991,0.380952435403107,0.401018514699009,34.7453630835871,151,92,365
"395","MM4",2019,144.019070517801,0.39457279593918,0.380313986220591,0.425958271766113,0.407662745223524,0.519056027523789,64.319699036683,0.346031627857831,0.336714021162197,0.387604054944794,31.8349097629204,151,92,365
"396","MM4",2020,155.767807798403,0.425595103274326,0.411287016474558,0.418088275106483,0.415963275174669,0.447954732880127,63.5494178161855,0.369637109009904,0.383814951492132,0.394798044815414,34.0066140289112,152,92,366
"397","MM4",2021,163.938623844867,0.449146914643472,0.401370988635315,0.535395425260157,0.573827822212829,0.694669279345569,80.8447092142838,0.352503108875369,0.358200455066186,0.363299150622386,32.430286016534,151,92,365
"398","MM4",2022,148.306561182775,0.406319345706234,0.396448776147802,0.388819369690983,0.404010147726684,0.457052106613264,58.7117248233385,0.34623446813199,0.344451435132162,0.414173193633823,31.8535710681431,151,92,365
"399","MM4",2023,149.274893174067,0.408972310065937,0.369218097830056,0.466708060363813,0.459460854228117,0.662990223098196,70.4729171149357,0.350464788308397,0.353676305902642,0.38099000534897,32.2427605243725,151,92,365
"400","MM4",2024,147.878512907874,0.406259650845808,0.397271674388364,0.418517026428078,0.433392890621002,0.47434425408394,63.6145880170678,0.35686346705538,0.348229177627463,0.397582273367217,32.831438969095,152,92,364
"401","MM5",1985,101.116311247927,0.334822222675255,0.296319596534875,0.294784314644005,0.294807853124511,0.295014362274494,25.9410196886725,0.302053638679106,0.296152737141689,0.358257654352717,27.7889347584777,88,92,302
"402","MM5",1986,112.85812790536,0.309200350425643,0.302208943960978,0.322866613568412,0.325616058967592,0.416715277309436,48.7528586488302,0.297935965120602,0.297774236740503,0.301367538992578,27.4101087910954,151,92,365
"403","MM5",1987,120.75527039964,0.330836357259287,0.304050108399907,0.302135307632852,0.302575455094455,0.30411653408471,45.6224314525606,0.326510160200086,0.312422939066074,0.375771273474755,30.0389347384079,151,92,365
"404","MM5",1988,133.736014555227,0.365398946872206,0.358382371727567,0.382041880172495,0.384835030599554,0.443700559547627,58.0703657862193,0.307432275335795,0.30213706678528,0.338512900297865,28.2837693308932,152,92,366
"405","MM5",1989,138.416911251522,0.379224414387733,0.364220739575601,0.392694811297888,0.389922137714064,0.455149368179922,59.2969165059812,0.38483406472618,0.384040679201454,0.411668117698211,35.4047339548086,151,92,365
"406","MM5",1990,134.0787449615,0.367339027291782,0.368291511933907,0.385824983126463,0.383851770427475,0.426674172308233,58.259572452096,0.341595207806048,0.342170279649113,0.35660766729943,31.4267591181564,151,92,365
"407","MM5",1991,137.930164426204,0.377890861441655,0.366247185058045,0.367080626363029,0.366982692478133,0.381255245902833,55.4291745808174,0.321004508059517,0.314839105671757,0.394683729458955,29.5324147414756,151,92,365
"408","MM5",1992,140.523718384779,0.383944585750761,0.362823029495237,0.383979104189799,0.370643558685529,0.483939051376301,58.3648238368495,0.356720958868636,0.356570428458391,0.366949984723498,32.8183282159146,152,92,366
"409","MM5",1993,147.9523987704,0.405349037727124,0.368740899580238,0.387773792742108,0.367299012369378,0.464295677085959,58.5538427040583,0.355770071741601,0.346102266617288,0.4133405600127,32.7308466002273,151,92,365
"410","MM5",1994,147.958171316066,0.40536485292073,0.391885237683391,0.45047933750316,0.42361948479985,0.567904692974956,68.0223799629772,0.333676670177922,0.33037782193077,0.366941940389096,30.6982536563689,151,92,365
"411","MM5",1995,162.393061149226,0.444912496299248,0.489984695623244,0.475498875257421,0.5010024533316,0.535713611838045,71.8003301638705,0.37592600362682,0.34657464643042,0.491728388866525,34.5851923336674,151,92,365
"412","MM5",1996,152.414191453637,0.41643221708644,0.419393610085471,0.463683751080552,0.464160838496305,0.508237588516518,70.4799301642439,0.354274321414879,0.354241992078262,0.368623738197194,32.5932375701689,152,92,366
"413","MM5",1997,130.606066277064,0.357824839115245,0.353789701684932,0.386063830296605,0.372601895745316,0.453035392641349,58.2956383747873,0.314884177241178,0.314578884963174,0.341558545742279,28.9693443061884,151,92,365
"414","MM5",1998,137.825618498899,0.377604434243557,0.377210218202473,0.386648544878557,0.387354219637336,0.406132032556995,58.3839302766622,0.340459487134795,0.338042225611578,0.359158033686402,31.3222728164011,151,92,365
"415","MM5",1999,141.530407520588,0.387754541152295,0.37451733149244,0.406358228364643,0.424626998516199,0.44781563869056,61.3600924830611,0.348334213475071,0.347517581033555,0.381721428059187,32.0467476397065,151,92,365
"416","MM5",2000,150.212290339122,0.410416093822738,0.40271558587732,0.391822181984544,0.393546486874171,0.551149302847886,59.5569716616506,0.385189009639742,0.396072004232017,0.407314674525,35.4373888868562,152,92,366
"417","MM5",2001,167.450218081828,0.458767720772131,0.470331220794914,0.503827789424089,0.498438395601361,0.559309866602558,76.0779962030375,0.37769459062509,0.393053912161542,0.422376987701775,34.7479023375083,151,92,365
"418","MM5",2002,151.994304178852,0.416422751174937,0.42600854137284,0.448100337561225,0.464788939161554,0.496396147875347,67.663150971745,0.368338134600468,0.355329522446345,0.443024945042412,33.887108383243,151,92,365
"419","MM5",2003,142.340954824739,0.389975218697914,0.366306611826419,0.406631441858815,0.378552638005663,0.486071887475821,61.401347720681,0.316471532581977,0.326815170346664,0.357446813144151,29.1153809975419,151,92,365
"420","MM5",2004,150.317560579833,0.410703717431237,0.408561832838043,0.439568746195135,0.470575617364955,0.516414762947789,66.8144494216604,0.332119346262036,0.329383464635988,0.413173383973919,30.5549798561073,152,92,366
"421","MM5",2005,136.180787957963,0.373098049199899,0.37948173482452,0.430759976654736,0.432515742306613,0.488337506326957,65.0447564748651,0.290716489054718,0.287434432579819,0.311551415019056,26.7459169930341,151,92,365
"422","MM5",2006,135.536189125798,0.371332025002186,0.366610675999468,0.369510683219496,0.359888211807865,0.401303892496774,55.7961131661439,0.35979646570055,0.352402430063686,0.392244112318729,33.1012748444506,151,92,365
"423","MM5",2007,129.909086529875,0.355915305561302,0.354519979874224,0.36739365493867,0.358777597627755,0.386124609525548,55.4764418957392,0.334199533332655,0.334208820349218,0.351388252386595,30.7463570666042,151,92,365
"424","MM5",2008,133.51853630096,0.364804743991694,0.357239121356415,0.369519860148504,0.376561605047518,0.392217957018596,56.1670187425727,0.345677808080189,0.347969852189775,0.358530317940181,31.8023583433774,152,92,366
"425","MM5",2009,128.672746548953,0.352528072736859,0.352476662759309,0.369376177643355,0.372792732648962,0.412868774123649,55.7758028241465,0.294383714466418,0.287590361817976,0.318687970355688,27.0833017309104,151,92,365
"426","MM5",2010,146.816481393056,0.402236935323441,0.397311940625551,0.421966347594687,0.420684270860194,0.5541447070157,63.7169184867978,0.38704328152397,0.394750800148151,0.4064326452687,35.6079819002052,151,92,365
"427","MM5",2011,146.139072644998,0.4003810209452,0.400967449330896,0.431327213348207,0.411926477658394,0.513077270671732,65.1304092155792,0.326807306613571,0.3192590324731,0.381510660141602,30.0662722084486,151,92,365
"428","MM5",2012,142.170724153285,0.388444601511709,0.38073693645941,0.375183991563908,0.366357815408207,0.478383718957378,57.027966717714,0.371183994648608,0.369901672132491,0.385718726741499,34.1489275076719,152,92,366
"429","MM5",2013,146.334440739957,0.400916275999882,0.421640217589668,0.43400608937199,0.430718533436606,0.45572909729719,65.5349194951705,0.339179776157964,0.340556368706226,0.364962370877014,31.2045394065327,151,92,365
"430","MM5",2014,134.516117569969,0.368537308410874,0.353172882590306,0.377570751038429,0.35670566691334,0.449507294063197,57.0131834068028,0.329270025593277,0.324445985868896,0.350599638714114,30.2928423545815,151,92,365
"431","MM5",2015,131.237368173586,0.359554433352289,0.345099025165899,0.37960929182654,0.359097011840013,0.454313764572076,57.3210030658075,0.299399944768165,0.291925403595965,0.333703338297845,27.5447949186712,151,92,365
"432","MM5",2016,131.123108084344,0.358259858153946,0.353749118036599,0.395350737945805,0.368982820196792,0.471717818162625,60.0933121677624,0.313838303362672,0.319111963428183,0.337182169973168,28.8731239093658,152,92,366
